location,time,T_amb,wind_speed,wind_dir,humidity,irradiance,cloud_cover,pressure,pv_height,pitch,roll,yaw,T_operating,eta
  -0.13  51.51   11.0, 0 15 105  4 2024,    292.1953,     19.3476,    308.3609,      0.5241,    358.5688,      0.0431,  97887.7819,      1.3574,     14.7015,     37.5888,   -113.5173,  293.1351,0.204012
  -0.13  51.51   11.0, 0  9 266  9 2024,    283.2294,     17.9831,    308.3257,      0.0008,    655.4219,      0.2343,  94700.8760,      2.2415,     80.3493,    -37.1058,   -127.4032,  284.2290,0.211137
 139.69  35.69   40.0, 0 10 135  5 2024,    255.4705,     23.2783,    286.1877,      0.0916,   1128.3384,      0.5823,  70218.6175,      0.5403,     51.8200,     33.0618,    -85.5963,  259.3869,0.231011
-112.07  33.45  331.0, 0 10 135  5 2024,    255.4023,      8.7190,     99.5193,      0.2612,    661.1515,      0.1531,  82808.4133,      1.3300,     69.6411,    -10.9652,    -34.8326,  262.1743,0.228781
  -0.13  51.51   11.0, 0 12  75  3 2024,    289.9758,     13.9890,    171.9719,      0.9437,    917.0209,      0.5049,  66569.2937,      1.7326,     88.4933,     28.7984,     33.2820,  293.3298,0.203856
 139.69  35.69   40.0, 0 13 172  6 2024,    275.0519,     13.5542,     64.8247,      0.0389,    255.8090,      0.2064,  61328.0359,      1.3590,      5.5562,    -26.3972,     13.8260,  277.4227,0.216582
-122.00  37.50   25.0, 0 13 172  6 2024,    237.7793,     18.8552,    300.0056,      0.5068,    671.1351,      0.0116,  89447.7244,      2.4464,      3.9908,     31.7343,    104.9409,  241.8593,0.245033
  -0.13  51.51   11.0, 0 11 202  7 2024,    313.9832,     18.4959,    185.9448,      0.2739,   1129.5784,      0.9401,  72030.0829,      0.8490,     34.6020,     39.8142,     11.4484,  314.5988,0.186841
  55.30  25.20    5.0, 0 13 172  6 2024,    320.0101,     17.9522,    330.2481,      0.1054,    855.6197,      0.2134,  94608.9512,      1.2145,     57.1804,     -0.8421,    -88.0723,  322.6034,0.180437
  28.05 -26.20 1753.0, 0 12 355 12 2024,    249.5691,     19.6518,    267.5706,      0.2892,   1227.5485,      0.6161,  60746.0406,      3.7375,     67.8314,    -33.1360,     41.7966,  250.4972,0.238122
 -87.63  41.88  181.0, 0 13 172  6 2024,    246.8769,     12.9500,    233.6662,      0.4186,   1021.1639,      0.2741,  92397.4676,      2.7149,     24.5443,    -34.3957,   -147.4713,  251.0773,0.237658
-122.00  37.50   25.0, 0 14 228  8 2024,    319.9886,      7.9536,    255.4674,      0.5712,    471.9159,      0.1691,  83848.0382,      2.0882,      8.5246,    -32.2314,     49.2701,  325.1279,0.178418
 151.21 -33.87   39.0, 0 13 172  6 2024,    275.3259,     21.2865,    129.2768,      0.1639,   1247.5650,      0.1175,  65959.2632,      4.2305,     30.1856,      1.8194,     93.0942,  279.5683,0.214865
 139.69  35.69   40.0, 0 12  75  3 2024,    244.4533,     23.5171,    274.2758,      0.0686,    710.6838,      0.9862,  96469.2472,      4.1221,     21.1705,    -31.5406,     10.8478,  244.4991,0.242921
-112.07  33.45  331.0, 0 15 105  4 2024,    317.2717,     21.6187,    218.6160,      0.4688,    669.8749,      0.3084,  86247.4108,      4.3771,     25.5672,     13.3374,     59.7260,  320.0904,0.182448
  28.05 -26.20 1753.0, 0 15 105  4 2024,    294.5309,      5.9858,    137.3406,      0.7677,    325.7427,      0.5443,  77783.2074,      3.9404,      6.2729,    -38.7515,    -98.9812,  295.5261,0.202099
-122.00  37.50   25.0, 0 11 202  7 2024,    236.0600,      4.6137,     49.2521,      0.9290,   1113.8411,      0.3490,  73953.7293,      2.3900,     47.7356,    -10.0940,     31.0908,  246.2359,0.241531
 -87.63  41.88  181.0, 0  8 325 11 2024,    275.6914,     14.4691,    259.3436,      0.7565,    582.7245,      0.3863,  69403.4825,      1.0554,     88.4689,     14.9881,   -144.1758,  275.7564,0.217915
 103.82   1.35   15.0, 0 10 135  5 2024,    248.4103,     17.0670,     17.6802,      0.8980,    460.7829,      0.8979,  77021.7025,      2.5122,      6.8986,     15.4289,    -60.5361,  248.7286,0.239537
 151.21 -33.87   39.0, 0 12 355 12 2024,    291.3052,      4.1582,    312.8521,      0.4685,   1220.2908,      0.7792,  97112.1247,      2.4601,     31.9702,    -44.6569,     75.2828,  294.7450,0.202724
  -0.13  51.51   11.0, 0 10 135  5 2024,    233.3192,      5.2001,    100.6912,      0.4651,    445.7127,      0.7494,  74604.9459,      1.6540,     33.9997,     30.3448,     68.0487,  234.2874,0.251090
  28.05 -26.20 1753.0, 0  8 325 11 2024,    314.9594,      9.1235,    105.6404,      0.6207,   1099.9185,      0.7823,  90452.0026,      4.0875,     51.5977,    -26.2023,    -47.5051,  317.6050,0.184436
-122.00  37.50   25.0, 0 11 202  7 2024,    264.8126,      7.0304,    184.4616,      0.4972,    794.5458,      0.8181,  67000.6560,      2.6981,     64.8967,     34.0270,    -25.9062,  266.1727,0.225582
-112.07  33.45  331.0, 0 16 299 10 2024,    286.1042,     18.6670,    103.7731,      0.8355,    742.6413,      0.9164,  72834.1417,      0.5315,     60.4589,     35.4488,   -117.4728,  286.1042,0.209637
  -0.13  51.51   11.0, 0  6  15  1 2024,    308.0457,      7.1550,    350.2223,      0.6560,    210.4332,      0.9141,  73762.1837,      0.9932,     25.8420,    -12.1686,     34.9983,  308.0457,0.192083
 151.21 -33.87   39.0, 0  9  46  2 2024,    294.9567,     11.8612,    348.3029,      0.9159,   1217.6921,      0.9810,  69226.5909,      4.7394,     73.6509,    -25.3963,   -153.5688,  295.1093,0.202433
 -46.63 -23.55  760.0, 0  9 266  9 2024,    293.5257,     19.3599,    110.7478,      0.1443,   1057.7888,      0.8641,  97572.6082,      2.0861,     62.6794,    -21.2910,    -68.4126,  294.4383,0.202969
 -46.63 -23.55  760.0, 0 13 172  6 2024,    278.0086,      1.6586,    232.9346,      0.7349,   1073.4093,      0.3002,  82519.7624,      4.1884,     38.5532,    -12.0859,    101.4435,  293.2110,0.203951
 139.69  35.69   40.0, 0  9 266  9 2024,    273.2047,      2.8160,    192.2295,      0.1916,    564.1162,      0.9005,  62988.8360,      4.3960,     32.9114,     14.8228,     27.1792,  273.8605,0.219432
  28.05 -26.20 1753.0, 0  6  15  1 2024,    322.8040,      2.3050,    333.3534,      0.3163,   1355.5321,      0.8315,  78580.7828,      4.8666,     43.1955,     22.4008,    101.4870,  322.8040,0.180277
 -87.63  41.88  181.0, 0 13 172  6 2024,    316.9425,      1.4108,    222.1419,      0.6786,    160.4055,      0.4074,  60387.6817,      3.2798,     62.1309,     35.0965,    -21.5394,  318.3202,0.183864
  28.05 -26.20 1753.0, 0 10 135  5 2024,    314.8884,     12.9600,     40.8878,      0.6537,    301.2158,      0.4170,  75229.3029,      4.1371,     50.0021,     35.6318,    123.6490,  315.4278,0.186178
  -0.13  51.51   11.0, 0  9  46  2 2024,    306.4549,     15.7594,    124.7018,      0.2587,   1088.7519,      0.4663,  96117.5343,      4.8014,     28.8332,    -44.9430,     82.5083,  306.4549,0.193356
  -0.13  51.51   11.0, 0 10 135  5 2024,    312.6886,     19.0848,    316.4734,      0.0972,   1130.1671,      0.3232,  80082.2424,      3.9297,      8.3825,     41.1354,     54.6310,  315.8993,0.185801
 139.69  35.69   40.0, 0 13 172  6 2024,    274.0847,     24.8684,    126.5148,      0.1178,    832.3096,      0.8680,  94329.3259,      4.8381,     60.3370,    -22.8824,     44.4528,  274.5061,0.218915
-112.07  33.45  331.0, 0  6  15  1 2024,    246.4256,     20.7322,    173.2957,      0.4655,    106.0690,      0.1851,  90882.1189,      1.9762,     35.2162,    -29.4096,    -54.0255,  246.7475,0.241122
 103.82   1.35   15.0, 0 12  75  3 2024,    286.7989,     21.9422,    181.0263,      0.3827,    775.2726,      0.0703,  84510.5867,      4.7296,     17.8507,    -44.2523,    107.3142,  289.9546,0.206556
  -0.13  51.51   11.0, 0 10 135  5 2024,    265.5872,     23.5348,    319.0630,      0.2070,    322.8020,      0.7512,  84812.2147,      2.1267,     65.4478,    -44.9688,    -96.9217,  265.8580,0.225834
-122.00  37.50   25.0, 0  9  46  2 2024,    245.7482,     11.2776,    130.4157,      0.3674,   1004.6569,      0.2209,  60599.6895,      0.9258,     32.7497,     41.0709,    154.8919,  245.7482,0.241921
-122.00  37.50   25.0, 0 16 299 10 2024,    292.4280,     22.2950,    178.9251,      0.4046,   1087.4901,      0.5563,  94617.5008,      2.2435,      2.8811,     41.3746,     55.4493,  293.1939,0.203965
  28.05 -26.20 1753.0, 0 14 228  8 2024,    269.7710,     14.0722,     52.0448,      0.2688,    625.5355,      0.4309,  77274.6577,      2.8379,     48.0238,    -13.3780,     66.7529,  271.7243,0.221141
 -87.63  41.88  181.0, 0  9 266  9 2024,    276.3711,      5.0452,    119.0044,      0.7449,    828.8990,      0.4155,  85042.5847,      2.5608,     23.3703,     31.1584,     21.1250,  280.8836,0.213813
-122.00  37.50   25.0, 0 15 105  4 2024,    296.9560,     15.1896,      5.5994,      0.7502,    733.7216,      0.4489,  74891.1037,      1.7788,     59.7456,    -17.5550,     65.1935,  301.2755,0.197500
 -87.63  41.88  181.0, 0 16 299 10 2024,    249.8635,     12.0204,     32.2224,      0.7942,   1281.7347,      0.4973,  94808.9278,      2.0790,     15.6885,     17.0430,    -69.5836,  250.1058,0.238435
 -87.63  41.88  181.0, 0 12 355 12 2024,    272.8658,     23.8627,     32.8537,      0.5886,    983.3550,      0.2037,  75716.7171,      2.1203,     36.8858,     28.9246,    165.3458,  272.8658,0.220227
-122.00  37.50   25.0, 0 15 105  4 2024,    284.2128,     24.0462,    119.0399,      0.3540,    776.1207,      0.1132,  62320.4755,      1.2984,      5.2510,    -14.8344,     85.0963,  288.2985,0.207881
  -0.13  51.51   11.0, 0  6  15  1 2024,    288.3143,     18.3312,     81.1745,      0.9122,    931.3920,      0.0932,  76850.9227,      3.6064,     55.3032,    -12.6668,    119.2818,  288.3143,0.207869
  -0.13  51.51   11.0, 0 10 135  5 2024,    233.2124,     17.7274,    105.5889,      0.9417,    265.1599,      0.5228,  78655.6225,      0.9855,     40.5073,    -37.1623,    -38.8308,  234.3618,0.251031
 -87.63  41.88  181.0, 0 15 105  4 2024,    280.1001,     16.4468,    339.0183,      0.7276,    151.2019,      0.9685,  87345.8285,      1.3972,     24.8756,    -16.0837,     76.7930,  280.1468,0.214403
 151.21 -33.87   39.0, 0 16 299 10 2024,    302.2955,     16.6782,    284.2536,      0.4705,    324.6349,      0.7339,  72580.5948,      0.9119,     39.9260,     -0.7822,    164.3649,  302.9888,0.196129
  55.30  25.20    5.0, 0 15 105  4 2024,    295.5838,     17.7202,    154.1481,      0.5459,    226.0500,      0.1656,  74852.3137,      1.2030,     66.3233,      8.5696,     44.5611,  297.3726,0.200622
 151.21 -33.87   39.0, 0  9 266  9 2024,    270.2847,      4.6618,    187.9823,      0.2647,    546.7969,      0.5151,  77884.8377,      1.0153,     83.6596,    -27.4115,    166.6773,  271.8859,0.221011
 -87.63  41.88  181.0, 0 12  75  3 2024,    283.3907,     24.3484,    337.0143,      0.7263,   1308.5791,      0.6693,  61963.9638,      1.3110,     13.6254,    -32.0752,   -179.3679,  285.0293,0.210497
 -46.63 -23.55  760.0, 0  8 325 11 2024,    310.1728,     14.2539,    339.8945,      0.5783,    937.3527,      0.2579,  61509.4523,      2.2417,     46.7371,     19.4372,    108.7576,  310.1728,0.190382
-122.00  37.50   25.0, 0 10 135  5 2024,    291.0885,     13.9246,    122.1305,      0.4128,    146.8381,      0.4608,  90183.9541,      0.7286,     61.4752,    -28.1388,     -2.7389,  291.7922,0.205086
 139.69  35.69   40.0, 0  9 266  9 2024,    276.7593,     23.1140,    173.0806,      0.8449,    844.4403,      0.7572,  77397.7683,      4.2007,     77.6376,      3.4987,    129.6452,  276.7593,0.217113
-122.00  37.50   25.0, 0 13 172  6 2024,    260.2186,      5.0058,    337.8779,      0.2002,   1269.2364,      0.4769,  98976.8683,      3.8858,     33.0212,      9.8949,     90.1431,  271.6498,0.221200
 -46.63 -23.55  760.0, 0 11 202  7 2024,    247.2081,      8.6188,    333.9257,      0.6917,    839.9743,      0.2748,  71577.1552,      2.9967,     53.1423,     37.0090,    -54.7941,  248.8919,0.239406
-122.00  37.50   25.0, 0  9 266  9 2024,    255.9235,     23.2962,    256.8689,      0.4438,   1278.4682,      0.9838,  76572.0514,      3.7744,     11.5912,    -13.8361,    118.8896,  255.9673,0.233746
 -87.63  41.88  181.0, 0  8 325 11 2024,    235.8053,     17.7534,    192.5007,      0.0159,    949.3602,      0.1243,  72041.0995,      4.2389,     80.3458,    -42.1601,     13.6565,  237.5307,0.248495
-112.07  33.45  331.0, 0 13 172  6 2024,    262.2725,     18.4967,    277.7726,      0.6342,    987.8653,      0.3620,  61371.3502,      2.0538,     62.7464,     -2.0953,     89.8802,  265.8225,0.225862
  55.30  25.20    5.0, 0  8 325 11 2024,    300.5708,     23.4190,    107.4470,      0.1374,     26.0915,      0.6920,  60731.4916,      2.7827,     12.0223,     38.8209,    -51.3057,  300.5889,0.198049
  55.30  25.20    5.0, 0  8 325 11 2024,    262.2171,     10.7518,     92.7313,      0.5848,    263.7958,      0.9541,  84237.5806,      4.4922,     36.1183,     11.3858,   -171.1288,  262.2171,0.228746
 151.21 -33.87   39.0, 0 13 172  6 2024,    321.1556,     15.5521,    300.7159,      0.5310,    576.5408,      0.1507,  63040.0717,      2.7209,     42.0088,     33.0150,     16.1543,  321.1556,0.181596
 139.69  35.69   40.0, 0 14 228  8 2024,    307.4688,      1.4395,      7.9239,      0.2701,    224.7964,      0.9062,  66895.6485,      2.9747,     46.4283,    -41.9173,    111.0094,  307.8422,0.192246
 139.69  35.69   40.0, 0 15 105  4 2024,    253.7259,     13.3792,    196.0834,      0.2744,    164.7601,      0.9807,  89265.6849,      1.4585,      6.0719,    -41.2339,    -73.5811,  253.7443,0.235525
  28.05 -26.20 1753.0, 0  8 325 11 2024,    246.7791,     12.1471,     60.0446,      0.8584,     47.7310,      0.4613,  95423.9582,      1.9613,      6.1140,     31.4601,     99.3311,  246.9091,0.240993
-122.00  37.50   25.0, 0 12  75  3 2024,    285.9175,     24.7497,    255.7121,      0.7601,    530.3982,      0.1409,  99970.9409,      4.6025,     64.3860,     35.8227,   -158.2462,  285.9175,0.209786
 -87.63  41.88  181.0, 0 10 135  5 2024,    318.7698,     18.4471,    211.9724,      0.2005,    494.0998,      0.0339,  69194.1895,      2.3366,     34.7345,     35.5612,     43.1005,  320.8653,0.181828
 -87.63  41.88  181.0, 0  9  46  2 2024,    280.2887,     18.0444,    283.9187,      0.9706,    163.8739,      0.3765,  61029.6975,      2.8717,     89.1470,     -2.8699,     80.5191,  280.2887,0.214289
-112.07  33.45  331.0, 0  9  46  2 2024,    235.9276,     12.1950,    128.8502,      0.3666,   1285.8362,      0.3781,  84915.0887,      2.1764,     58.9518,    -36.6194,    107.2697,  235.9276,0.249778
 -87.63  41.88  181.0, 0 15 105  4 2024,    271.8219,      2.9952,     80.6798,      0.2634,    966.2345,      0.0897,  65247.4830,      4.5623,     59.8395,    -35.2945,    -85.8759,  271.8219,0.221062
-122.00  37.50   25.0, 0 10 135  5 2024,    298.3129,     20.2538,     17.6398,      0.9618,    846.5361,      0.8174,  85994.1973,      1.1787,     22.2214,     -0.4015,    -81.9002,  299.8888,0.198609
  55.30  25.20    5.0, 0 15 105  4 2024,    305.5060,      7.4593,    233.7542,      0.8415,    244.5915,      0.0362,  61752.7514,      1.3897,     15.5299,      4.1970,     58.3636,  309.5684,0.190865
-112.07  33.45  331.0, 0  6  15  1 2024,    253.1331,     22.0786,    232.6284,      0.7913,    862.7893,      0.3963,  63956.1214,      4.3691,     69.2482,     22.7748,    -24.9464,  255.0236,0.234501
 139.69  35.69   40.0, 0  9 266  9 2024,    306.1581,      7.4132,    195.6447,      0.1316,   1113.8495,      0.2334,  68131.4802,      4.3308,     38.9768,    -37.1850,     48.3530,  309.2371,0.191130
 139.69  35.69   40.0, 0 13 172  6 2024,    313.3881,     21.5168,    264.6573,      0.1624,    555.9312,      0.1470,  72473.4976,      4.1205,      1.7828,     23.8497,    150.9751,  316.1869,0.185570
-122.00  37.50   25.0, 0  9 266  9 2024,    249.2223,     16.4400,    351.5876,      0.8729,   1348.1407,      0.8054,  78267.0567,      3.3151,     62.0616,     35.4154,     22.5514,  249.8755,0.238620
 139.69  35.69   40.0, 0 12 355 12 2024,    297.7226,      7.5372,    200.2991,      0.4728,    299.4941,      0.5365,  97850.9361,      0.7976,     64.6764,     43.2580,   -169.6646,  297.7226,0.200342
 -87.63  41.88  181.0, 0 12 355 12 2024,    267.7699,     16.3187,      5.3570,      0.1474,   1226.0820,      0.0089,  85315.9896,      3.8756,     68.6201,    -10.1505,    -94.2950,  268.6472,0.223602
  28.05 -26.20 1753.0, 0  8 325 11 2024,    311.3034,     20.2801,    305.8220,      0.7599,    688.3060,      0.6882,  89492.1349,      1.5324,     27.0965,    -36.9711,     75.4465,  311.5766,0.189259
 -46.63 -23.55  760.0, 0  9  46  2 2024,    286.3218,     23.4861,    167.4170,      0.7686,    485.2509,      0.7844,  98144.3117,      0.6038,     18.3046,     -9.8923,     76.0324,  286.8518,0.209039
 139.69  35.69   40.0, 0  9  46  2 2024,    274.1091,     16.2293,    251.1229,      0.6067,   1251.0278,      0.2344,  72508.5600,      1.5423,     85.6565,     -7.1151,    108.4749,  274.1091,0.219233
-112.07  33.45  331.0, 0 10 135  5 2024,    303.8225,      1.6532,    157.3541,      0.6157,      6.4302,      0.2038,  81223.8898,      3.7003,     18.1098,    -10.2780,     36.2145,  303.9335,0.195373
  -0.13  51.51   11.0, 0  8 325 11 2024,    291.4053,     16.2191,    217.3108,      0.0215,    147.9068,      0.9554,  66906.8071,      3.1508,     45.0744,    -43.2480,    -10.2954,  291.4267,0.205379
  55.30  25.20    5.0, 0 12  75  3 2024,    287.7628,      6.6760,    121.4675,      0.5429,   1190.0810,      0.8280,  73219.9830,      1.8603,     53.5141,      2.1324,     -8.7262,  291.2999,0.205480
 -46.63 -23.55  760.0, 0  9  46  2 2024,    257.5715,     23.3777,     46.7710,      0.2862,    801.7637,      0.1011,  63721.6309,      2.3842,     10.7358,    -27.3357,   -178.4432,  260.5687,0.230065
  -0.13  51.51   11.0, 0 11 202  7 2024,    235.4687,     15.5685,     83.5938,      0.7558,    167.4434,      0.3402,  70404.9639,      0.8929,      6.3630,     33.2432,    -20.2105,  236.5433,0.249285
 103.82   1.35   15.0, 0 16 299 10 2024,    254.6126,      8.0641,    137.6617,      0.6175,    705.7702,      0.5838,  65690.0922,      1.4923,     86.8881,     23.5264,   -157.5631,  254.6126,0.234830
 -87.63  41.88  181.0, 0  6  15  1 2024,    262.3943,     16.5696,    191.4562,      0.6111,   1242.2759,      0.4221,  90857.3926,      1.3758,     65.4202,    -31.2287,    -26.4395,  266.6567,0.225195
  28.05 -26.20 1753.0, 0  9  46  2 2024,    297.1209,     23.6466,    314.1541,      0.4310,    678.0716,      0.6314,  91318.4199,      1.0995,     43.5498,     10.5663,    126.3001,  297.5309,0.200495
  -0.13  51.51   11.0, 0 10 135  5 2024,    262.8128,      0.0650,    106.0476,      0.6457,    474.2137,      0.4536,  60654.5002,      0.5156,     41.4733,    -33.0740,   -145.8832,  266.7824,0.225094
  -0.13  51.51   11.0, 0 12  75  3 2024,    262.6114,      6.5870,    164.0728,      0.5633,    618.7229,      0.8112,  81776.2887,      1.7839,     72.4726,     12.0729,     88.8659,  263.0310,0.228095
  -0.13  51.51   11.0, 0  8 325 11 2024,    265.7145,     18.9091,    252.7945,      0.5037,    865.7257,      0.4816,  62738.8286,      4.8132,     11.2901,    -10.1435,    165.2342,  265.7145,0.225948
 103.82   1.35   15.0, 0 12 355 12 2024,    236.1383,      3.4017,     35.4405,      0.8325,    701.7974,      0.4343, 100512.3813,      2.1509,     65.4504,     10.6787,    -93.4719,  239.3371,0.247050
-122.00  37.50   25.0, 0  9  46  2 2024,    314.8684,     24.0107,     42.6357,      0.0170,   1007.8547,      0.7417,  65510.8743,      3.4960,     53.8336,    -33.0951,    -61.1289,  316.1536,0.185597
 139.69  35.69   40.0, 0 12  75  3 2024,    239.8294,      3.3600,    196.5965,      0.6082,    894.6832,      0.9764,  64486.3281,      2.9825,     14.1315,     27.0797,    154.6260,  240.0853,0.246452
  28.05 -26.20 1753.0, 0  8 325 11 2024,    258.8411,     15.0133,    213.5750,      0.8078,    854.6492,      0.4710,  77951.4284,      0.9856,     53.9004,      4.5822,    -26.8464,  263.1612,0.227991
 -87.63  41.88  181.0, 0 12  75  3 2024,    273.4386,     14.2551,    189.7823,      0.6098,   1273.9827,      0.4488,  69634.9118,      0.9976,     41.5141,     19.7279,   -163.6445,  274.2967,0.219083
 -87.63  41.88  181.0, 0 13 172  6 2024,    272.0143,     24.6810,    299.2848,      0.8611,   1177.1355,      0.4883,  73104.1524,      4.2816,     35.7447,     30.9299,    143.5135,  274.0599,0.219272
  28.05 -26.20 1753.0, 0 11 202  7 2024,    302.2924,      0.1015,    159.1326,      0.0822,    721.8842,      0.3712,  91833.3098,      4.0599,     45.1847,     -5.0025,    132.9709,  312.9110,0.188191
-122.00  37.50   25.0, 0 13 172  6 2024,    290.1152,      8.3615,    228.8431,      0.3658,   1224.7476,      0.1392,  81788.0961,      1.5878,     66.3556,    -21.0665,     59.2060,  302.0515,0.196879
  55.30  25.20    5.0, 0  9 266  9 2024,    236.4442,      3.6007,    298.7109,      0.5465,    263.6043,      0.3027,  75014.1866,      1.0368,     38.2576,     -1.4220,    166.1548,  237.4032,0.248597
 -46.63 -23.55  760.0, 0 10 135  5 2024,    310.5270,     10.7919,    330.1725,      0.8356,    509.0505,      0.1983,  98298.6681,      2.6140,     18.7856,    -15.5185,     70.2540,  312.4141,0.188589
  55.30  25.20    5.0, 0 15 105  4 2024,    246.8596,     20.6362,    341.1760,      0.2916,    746.0117,      0.5037,  62435.5116,      0.5896,     18.9324,     35.9245,    103.2425,  249.9134,0.238589
-122.00  37.50   25.0, 0 15 105  4 2024,    238.5002,      7.5056,     46.6357,      0.4570,   1205.1909,      0.2775,  73199.7060,      4.0377,     18.0516,     18.5047,    -71.7664,  243.8596,0.243432
 151.21 -33.87   39.0, 0  8 325 11 2024,    249.5188,     22.3198,    234.2227,      0.7597,    167.0789,      0.4539,  95902.8078,      3.2518,      4.9292,     12.4439,    -97.2392,  249.8711,0.238623
  28.05 -26.20 1753.0, 0  8 325 11 2024,    250.0582,     14.0877,    118.3019,      0.7167,    318.4461,      0.0983,  62569.9637,      4.0252,     37.1471,     19.8081,     98.9573,  250.0582,0.238473
 -87.63  41.88  181.0, 0 12  75  3 2024,    315.2768,      0.1873,      0.1361,      0.4374,    321.2099,      0.4526,  73962.6604,      2.3455,     63.3589,    -21.6671,    171.2157,  315.2768,0.186299
 139.69  35.69   40.0, 0 13 172  6 2024,    265.9746,     10.6402,     33.8245,      0.1711,    698.7303,      0.0050,  95906.5131,      2.2298,      6.4951,     -1.8642,     23.3704,  274.9338,0.218573
  -0.13  51.51   11.0, 0 12  75  3 2024,    299.6320,     13.3600,    349.5944,      0.1882,    577.7446,      0.5254,  67115.3565,      2.4111,     63.7911,     32.8787,    -64.6808,  301.0773,0.197658
-122.00  37.50   25.0, 0  9  46  2 2024,    258.0257,     16.3045,    207.3214,      0.0513,    833.9819,      0.1661,  96098.6803,      0.9418,     41.9232,     43.8400,     42.7394,  259.8520,0.230638
 103.82   1.35   15.0, 0  9  46  2 2024,    316.4875,      5.4198,     66.9127,      0.4431,    679.8129,      0.3612,  66250.5865,      2.6568,     23.1210,    -29.0061,    -33.8547,  322.9219,0.180182
 -87.63  41.88  181.0, 0  9  46  2 2024,    304.7310,      0.5847,    238.2575,      0.4282,   1305.5619,      0.9348,  72414.0765,      2.4249,      3.8796,    -30.8226,     88.5054,  305.4841,0.194133
  55.30  25.20    5.0, 0  9 266  9 2024,    300.3670,      8.1281,    174.3956,      0.9319,   1131.2054,      0.1974,  62158.0984,      3.2758,      5.8045,    -37.1501,    146.0346,  306.4417,0.193367
 -87.63  41.88  181.0, 0  9  46  2 2024,    294.8919,     16.4977,    189.5306,      0.9283,    375.4200,      0.5621,  66931.4046,      4.3173,     16.4080,     20.7563,     94.6898,  295.0683,0.202465
 -87.63  41.88  181.0, 0 12 355 12 2024,    249.8736,      2.9238,    226.2664,      0.9618,   1177.7295,      0.2690,  93771.2730,      1.2193,     36.5038,    -42.2415,    -56.8667,  260.8943,0.229805
-122.00  37.50   25.0, 0  6  15  1 2024,    303.3998,     10.1870,    167.7464,      0.3240,    140.8755,      0.7962,  99128.7042,      2.3585,     13.4401,     -8.3541,     93.5905,  303.3998,0.195800
  -0.13  51.51   11.0, 0 12  75  3 2024,    313.0051,     19.9046,    151.3579,      0.6403,    439.0626,      0.9014,  98998.3376,      2.4320,     40.8539,     -1.6311,    159.1712,  313.0051,0.188116
-112.07  33.45  331.0, 0 11 202  7 2024,    293.0529,      9.7315,    118.0396,      0.0266,     12.6650,      0.8868,  99438.4408,      3.5365,      3.8662,     33.5526,    135.3303,  293.0672,0.204066
 139.69  35.69   40.0, 0 16 299 10 2024,    272.6546,     15.4102,    154.2720,      0.2440,   1239.7405,      0.2046,  93962.5680,      2.9946,     51.3303,    -30.7590,     98.8741,  278.2718,0.215903
-112.07  33.45  331.0, 0  9  46  2 2024,    240.4952,      4.1273,    324.2967,      0.8635,    961.6869,      0.1500,  90980.3846,      3.1274,     21.2662,     31.0930,     33.5692,  246.8588,0.241033
-122.00  37.50   25.0, 0 10 135  5 2024,    303.2671,      9.3421,    253.7817,      0.9539,    927.6266,      0.0255,  87134.2488,      3.1099,     64.9537,     37.0750,    129.6733,  303.2671,0.195906
  28.05 -26.20 1753.0, 0 13 172  6 2024,    295.3988,      4.6254,     44.9082,      0.5988,      1.4509,      0.1797,  63973.4766,      4.8032,     66.8476,     -2.6532,     94.7334,  295.4113,0.202191
  -0.13  51.51   11.0, 0  9 266  9 2024,    235.5174,      9.7813,      8.0252,      0.1447,   1221.1938,      0.2972,  91116.7636,      3.1573,     33.5519,     17.4853,    -34.1585,  243.8111,0.243471
 103.82   1.35   15.0, 0 14 228  8 2024,    293.7870,      2.8212,    212.9363,      0.4298,    668.9601,      0.7837,  69893.8595,      3.4418,     11.7291,     -1.0525,   -114.4869,  296.4796,0.201336
  -0.13  51.51   11.0, 0 10 135  5 2024,    268.8883,      8.6492,    241.3754,      0.3941,    241.3436,      0.5959,  87164.2880,      1.4585,     20.9982,     23.9038,     13.4207,  270.1825,0.222374
 -46.63 -23.55  760.0, 0  6  15  1 2024,    272.9340,     18.2370,    280.9360,      0.8077,   1314.9322,      0.5182,  99955.7178,      3.8670,     44.6392,     39.6928,   -178.1332,  272.9340,0.220173
 103.82   1.35   15.0, 0 12  75  3 2024,    254.7507,      5.2455,    318.8700,      0.4136,    980.8175,      0.2252,  86433.6353,      2.7224,      1.0376,    -41.4011,    140.8736,  265.3121,0.226270
-112.07  33.45  331.0, 0 10 135  5 2024,    257.1887,     13.6974,    339.1931,      0.5321,   1061.9469,      0.0224,  71234.0171,      3.4843,     75.6988,      5.8956,   -128.7114,  261.7115,0.229151
 151.21 -33.87   39.0, 0 12 355 12 2024,    240.3946,     21.5564,     13.8669,      0.1607,    312.1773,      0.1080,  64691.4909,      4.4290,      6.0524,     -5.9652,   -120.4107,  242.0960,0.244843
  55.30  25.20    5.0, 0  9 266  9 2024,    275.4082,     14.9982,    262.0415,      0.3074,    835.7599,      0.1629,  94769.5260,      3.9590,     67.5806,    -42.2168,    134.0528,  275.4082,0.218193
