location,time,T_amb,wind_speed,wind_dir,humidity,irradiance,cloud_cover,pressure,pv_height,pitch,roll,yaw,T_operating,eta
 103.82   1.35   15.0, 0 10 135  5 2024,    278.2845,     15.1003,    260.6501,      0.6559,    539.8617,      0.1614,  67457.6688,      2.5091,      8.8871,     -0.9702,    170.0538,  281.9522,0.212958
 139.69  35.69   40.0, 0  9 266  9 2024,    297.3657,     22.9799,    302.7403,      0.7550,    227.2892,      0.2898,  70423.6328,      0.7594,     22.3620,      2.0432,    124.2692,  297.7235,0.200341
-122.00  37.50   25.0, 0 13 172  6 2024,    259.0461,      3.7440,    235.4991,      0.8785,   1290.7373,      0.6574,  79967.2326,      3.0678,     69.1793,     -5.9725,      2.2980,  264.2592,0.227113
  28.05 -26.20 1753.0, 0  8 325 11 2024,    293.1743,      6.7738,    316.2186,      0.8279,    872.8397,      0.9646,  63715.5520,      4.6316,      3.8377,    -20.4278,    131.5969,  293.4274,0.203778
 103.82   1.35   15.0, 0  8 325 11 2024,    312.1007,     14.9917,    233.8725,      0.1231,   1014.2021,      0.8636,  93883.0467,      4.3941,     13.1769,    -17.2479,    131.9183,  312.4167,0.188587
 151.21 -33.87   39.0, 0  8 325 11 2024,    284.0333,     13.3206,    195.2245,      0.4735,   1247.9864,      0.3768,  70203.6891,      2.5038,     44.6254,     44.4971,    -81.4007,  289.8553,0.206636
  28.05 -26.20 1753.0, 0  8 325 11 2024,    300.6230,      9.5531,    300.7950,      0.7779,   1245.2492,      0.6337,  71776.7452,      2.4866,     32.9501,    -14.6413,   -151.8607,  304.5929,0.194846
-122.00  37.50   25.0, 0 16 299 10 2024,    253.0496,     16.8111,    100.2837,      0.8837,   1103.5920,      0.0190,  77976.9053,      1.5922,     36.1053,     20.0505,    173.1189,  253.0496,0.236080
-122.00  37.50   25.0, 0 12 355 12 2024,    291.7514,     17.9923,    266.2277,      0.4044,    885.0958,      0.0719,  61875.9627,      4.0303,      8.8367,     21.3914,    -71.0635,  294.8771,0.202618
-112.07  33.45  331.0, 0 10 135  5 2024,    291.4400,      7.6771,    348.4000,      0.0061,    914.9373,      0.9426,  95633.5662,      0.7634,     18.8974,    -28.9455,    -11.9370,  292.3579,0.204634
-122.00  37.50   25.0, 0 14 228  8 2024,    268.4839,     17.8776,    211.4625,      0.4730,   1099.8583,      0.4082,  67871.2886,      1.3657,     37.8679,    -29.7325,   -131.3981,  270.1857,0.222371
 151.21 -33.87   39.0, 0 11 202  7 2024,    288.8464,     16.6463,     81.2851,      0.7817,    639.7399,      0.5644,  95131.9095,      2.2219,     30.4807,    -34.6284,    -75.0615,  289.9139,0.206589
  28.05 -26.20 1753.0, 0 12 355 12 2024,    256.1090,     22.9933,    293.8625,      0.7744,    435.4836,      0.1556,  69436.5493,      4.7446,     75.0107,    -34.3164,     73.2025,  256.5526,0.233278
  55.30  25.20    5.0, 0 16 299 10 2024,    291.4840,     15.7169,    289.1912,      0.2947,   1197.3406,      0.7333,  74596.7524,      3.9805,     57.4103,    -30.7794,     97.1526,  293.5189,0.203705
  -0.13  51.51   11.0, 0 14 228  8 2024,    295.1480,     22.4904,     86.4546,      0.1128,    509.3957,      0.0760,  81475.9816,      2.6237,     51.7921,     28.6447,    -75.7610,  295.6012,0.202039
  28.05 -26.20 1753.0, 0 11 202  7 2024,    313.6969,     10.7236,    356.0804,      0.5432,    959.6652,      0.5423,  95652.4511,      2.3572,     11.1759,     -7.6283,    143.6605,  317.9681,0.184145
  -0.13  51.51   11.0, 0  9  46  2 2024,    306.5705,     13.2783,    184.2006,      0.0791,    679.0264,      0.6136,  77626.8300,      1.5272,     70.8582,     -6.4424,    -68.8286,  309.8303,0.190656
 151.21 -33.87   39.0, 0  8 325 11 2024,    296.9165,      3.0293,    199.5052,      0.2324,   1298.3344,      0.0395,  85125.3895,      4.2798,     65.9693,    -38.3764,    159.0223,  296.9165,0.200987
 -46.63 -23.55  760.0, 0 12  75  3 2024,    285.5389,      3.5234,    195.4360,      0.0080,   1332.4809,      0.5598,  87836.8389,      2.9116,      8.3605,      5.3925,     69.4428,  297.5384,0.200489
 103.82   1.35   15.0, 0  9 266  9 2024,    317.8501,     17.6487,    127.8823,      0.9357,    987.3136,      0.1799,  95616.6607,      4.3636,     56.8833,    -43.6903,    102.4060,  317.8501,0.184240
-112.07  33.45  331.0, 0 12 355 12 2024,    297.6320,     19.6461,    225.9812,      0.8311,   1148.1737,      0.3035,  98024.7917,      1.9626,     47.8732,     18.2487,     71.7325,  301.3605,0.197432
 139.69  35.69   40.0, 0  9 266  9 2024,    309.0284,     23.8191,    293.9228,      0.9632,   1203.1252,      0.3002,  71986.3470,      4.3763,     70.2410,    -18.7071,    133.8149,  309.0284,0.191297
-112.07  33.45  331.0, 0  8 325 11 2024,    315.2941,      7.6993,    109.6763,      0.1776,      9.8169,      0.5578,  93269.2811,      1.0451,     41.0836,      4.8244,    -51.1750,  315.3673,0.186226
 -46.63 -23.55  760.0, 0 10 135  5 2024,    255.6684,     21.2789,    314.8257,      0.9937,    640.7713,      0.4617,  88456.0785,      3.0669,     18.0507,      1.3463,      8.0811,  256.5089,0.233313
 -87.63  41.88  181.0, 0  9 266  9 2024,    257.4550,     11.3447,     30.0473,      0.9493,    541.8464,      0.0908,  84983.3742,      2.7344,     50.6168,     11.6847,   -110.4604,  261.2913,0.229487
  -0.13  51.51   11.0, 0  9  46  2 2024,    248.8987,     16.4257,     37.6754,      0.9511,    549.5157,      0.7219,  79146.2804,      1.1414,      5.7399,     24.0881,    -90.4192,  249.4206,0.238984
 139.69  35.69   40.0, 0 12  75  3 2024,    307.0980,      3.5935,    316.7721,      0.9581,    197.6781,      0.3213,  70735.1711,      4.6901,      7.0119,     35.3015,   -143.3320,  308.9066,0.191395
  28.05 -26.20 1753.0, 0 15 105  4 2024,    291.9167,     13.9488,    306.0760,      0.1232,     81.1711,      0.1890,  82925.2983,      1.0105,     77.1283,      2.0665,    148.6348,  292.7406,0.204328
 103.82   1.35   15.0, 0 13 172  6 2024,    311.1390,      8.5621,    200.4514,      0.7182,    206.1306,      0.5095,  61632.4797,      1.9702,     49.5771,    -34.0340,    134.9701,  312.4230,0.188582
 -46.63 -23.55  760.0, 0 16 299 10 2024,    251.1255,      0.2950,     21.0674,      0.0460,    595.9475,      0.5738,  61630.1571,      3.5122,     75.7859,    -11.3938,    -48.4043,  251.1255,0.237620
-122.00  37.50   25.0, 0 12 355 12 2024,    319.1734,      0.6317,    217.7393,      0.0871,    635.8355,      0.9586,  71135.3662,      0.7523,     11.7077,    -24.2538,    -29.9784,  319.7251,0.182740
  28.05 -26.20 1753.0, 0  8 325 11 2024,    299.9758,      7.3054,    242.1671,      0.8564,    458.4455,      0.0687,  64723.3595,      0.6911,     83.6744,     31.5126,     52.8616,  299.9758,0.198539
  -0.13  51.51   11.0, 0  8 325 11 2024,    306.4516,     14.3043,     65.4891,      0.7870,   1197.0532,      0.0029,  90868.1094,      3.2132,     83.1701,     19.6326,    148.7493,  306.4516,0.193359
 -87.63  41.88  181.0, 0 11 202  7 2024,    258.0598,     13.6797,    199.0207,      0.5023,    475.6222,      0.4917,  98806.3272,      0.7959,     76.4567,    -34.8314,   -139.5687,  258.3912,0.231807
  55.30  25.20    5.0, 0 13 172  6 2024,    302.8973,     16.7923,     54.4591,      0.4923,    685.6828,      0.5760,  94045.3266,      4.7028,     84.9791,     34.6890,    112.5428,  303.4925,0.195726
 139.69  35.69   40.0, 0 12  75  3 2024,    291.0008,     19.7607,    276.7944,      0.6741,   1124.3992,      0.3975,  64474.6964,      3.8458,     77.8092,     37.9513,     72.3770,  292.3332,0.204653
 -87.63  41.88  181.0, 0 12  75  3 2024,    303.8731,     19.7087,    340.6334,      0.8962,    857.5565,      0.9434,  98687.5578,      2.6669,     33.1414,     11.2450,     -4.3757,  304.2218,0.195143
  28.05 -26.20 1753.0, 0 14 228  8 2024,    292.3785,      5.1430,    219.2143,      0.4844,   1264.5175,      0.9303,  71763.0325,      2.3766,     35.9278,    -32.8753,     30.5231,  292.9520,0.204158
 151.21 -33.87   39.0, 0  9  46  2 2024,    233.9057,     18.1555,    195.3954,      0.1638,   1198.5811,      0.3301,  99231.0170,      2.5450,     19.8794,    -40.7780,    -22.1574,  237.0830,0.248854
  55.30  25.20    5.0, 0 10 135  5 2024,    262.2868,     17.0118,    183.3362,      0.8826,    303.8527,      0.5718,  93631.2597,      2.8041,     51.6146,    -10.0050,     51.9814,  262.5717,0.228463
 103.82   1.35   15.0, 0  9 266  9 2024,    236.1506,     19.0225,    247.9887,      0.7212,   1284.1220,      0.4257,  91089.4004,      3.2499,      0.1028,    -12.0018,    -11.5917,  239.6959,0.246763
 -46.63 -23.55  760.0, 0  9 266  9 2024,    291.8947,      7.2668,    146.7208,      0.4225,    329.4681,      0.0477,  81889.8440,      4.4020,      5.1650,    -34.1990,    -56.9095,  294.7439,0.202725
 139.69  35.69   40.0, 0 11 202  7 2024,    311.8870,     10.7703,    102.8413,      0.9719,   1078.2112,      0.3312,  95108.1959,      3.2717,     22.0525,     24.5770,    150.4438,  317.9191,0.184185
 -46.63 -23.55  760.0, 0 16 299 10 2024,    264.2020,      6.1461,    133.6636,      0.0602,    436.7224,      0.8919,  99644.3446,      4.1853,     54.3772,     30.9428,    141.2874,  264.7023,0.226758
 103.82   1.35   15.0, 0 12  75  3 2024,    275.9569,     16.7710,     11.7314,      0.4359,    465.3873,      0.1753,  95145.1158,      4.2346,     28.0796,     26.2874,      9.8945,  278.5137,0.215709
 139.69  35.69   40.0, 0 16 299 10 2024,    263.9658,     11.2913,    340.2629,      0.4125,   1138.2886,      0.8767,  99232.3205,      0.8135,     37.4863,      7.2050,    175.3659,  263.9658,0.227347
-122.00  37.50   25.0, 0 10 135  5 2024,    272.5538,     23.3327,    207.2496,      0.5095,    946.6022,      0.1437,  83110.4407,      1.1218,     44.0147,    -27.0686,    -12.7161,  278.1569,0.215994
-122.00  37.50   25.0, 0  9 266  9 2024,    315.8978,     20.0955,    174.1361,      0.1059,    235.8464,      0.5881,  71576.6526,      1.7646,     13.6099,    -34.4365,   -135.0989,  316.3221,0.185462
 -46.63 -23.55  760.0, 0  6  15  1 2024,    290.3903,      8.3044,    318.5887,      0.3424,    231.1057,      0.3625,  68401.9619,      2.6623,     76.4410,     -3.1646,      3.1736,  291.0581,0.205673
 -46.63 -23.55  760.0, 0 12  75  3 2024,    322.2218,      4.3525,    140.5976,      0.7975,    300.7910,      0.1194,  77387.5542,      3.7843,     14.8887,    -42.1780,    105.1284,  326.1439,0.177605
-112.07  33.45  331.0, 0 15 105  4 2024,    253.8662,     13.8990,    227.4517,      0.3644,    920.5184,      0.1161,  96617.6661,      4.8285,     48.8155,     24.0340,     57.0051,  260.7420,0.229926
-122.00  37.50   25.0, 0  9  46  2 2024,    249.0747,     13.2268,     20.2152,      0.2764,     25.6970,      0.1261,  87042.9158,      2.5410,     25.5941,    -39.8037,     58.7036,  249.1181,0.239226
-122.00  37.50   25.0, 0 10 135  5 2024,    243.0144,      8.3555,    355.2875,      0.2979,     98.6059,      0.4031,  94845.9125,      4.8746,     11.8068,    -10.1154,    156.8315,  243.6020,0.243638
  55.30  25.20    5.0, 0 12 355 12 2024,    246.1650,     13.7718,    215.4888,      0.2017,   1090.5089,      0.9710,  92555.1885,      0.8128,      4.0282,     21.9064,   -107.0061,  246.4431,0.241366
  -0.13  51.51   11.0, 0  6  15  1 2024,    265.4026,      5.4028,     87.9873,      0.2381,   1082.2331,      0.2817,  77183.7067,      4.7355,     82.1690,    -17.5476,    143.1503,  265.4026,0.226198
  -0.13  51.51   11.0, 0 14 228  8 2024,    241.3290,     10.9551,     44.5598,      0.4040,    362.8179,      0.0779,  86508.0769,      4.5241,     59.3222,     24.2102,   -139.8435,  241.3290,0.245457
 139.69  35.69   40.0, 0  6  15  1 2024,    299.8358,      6.3954,     17.0251,      0.7069,     36.7042,      0.2764,  86172.0713,      4.4660,     30.2075,     39.5219,    -85.3209,  300.0091,0.198513
 151.21 -33.87   39.0, 0 13 172  6 2024,    247.5739,     19.5657,     97.7918,      0.6798,    267.6880,      0.5800,  84852.8577,      0.9375,     24.5026,     38.6910,    -29.8275,  247.6906,0.240368
-122.00  37.50   25.0, 0 14 228  8 2024,    281.8107,     22.3947,    237.6708,      0.7486,     94.6365,      0.6580,  75061.7089,      2.6872,     35.8365,     -9.6903,    109.9764,  281.9873,0.212930
  55.30  25.20    5.0, 0  9 266  9 2024,    239.4441,      2.7627,    302.6934,      0.2937,    939.4196,      0.9347,  63913.6991,      2.4537,      9.7677,     30.7034,     10.3910,  240.2709,0.246303
-112.07  33.45  331.0, 0 11 202  7 2024,    283.9149,     24.3934,     18.7265,      0.5165,   1155.8334,      0.4214,  64637.5364,      1.5291,     22.0011,     -8.4450,    -83.2500,  289.0488,0.207281
 151.21 -33.87   39.0, 0 15 105  4 2024,    304.2518,     14.9443,    176.1743,      0.7897,    779.9616,      0.9575,  67377.4897,      2.2447,     88.1792,      0.9433,     46.1220,  304.3053,0.195076
-112.07  33.45  331.0, 0 13 172  6 2024,    258.2064,     14.3904,    161.4770,      0.3302,    504.5719,      0.6914,  83373.9438,      3.7177,     61.1756,    -39.5068,     22.4205,  258.9375,0.231370
 139.69  35.69   40.0, 0 10 135  5 2024,    291.5387,     12.9779,    252.3081,      0.0641,    222.4085,      0.8094,  81040.7257,      3.8925,     21.3348,    -38.7983,     22.3292,  291.8125,0.205070
 -46.63 -23.55  760.0, 0  8 325 11 2024,    318.1406,     24.0676,    204.9540,      0.5704,   1209.1532,      0.5687,  67784.4557,      3.7967,     13.4923,    -28.5491,    -87.3851,  320.2365,0.182331
 -87.63  41.88  181.0, 0  8 325 11 2024,    248.2902,     20.6842,    126.0585,      0.9956,    208.3989,      0.5453,  89886.7410,      3.7242,     22.0235,    -18.3302,     42.3859,  248.3258,0.239859
  -0.13  51.51   11.0, 0 10 135  5 2024,    264.0317,      7.6753,    210.8201,      0.7966,    209.9214,      0.8915,  73593.4066,      2.5715,     60.4802,     26.3689,    -72.4085,  264.3084,0.227073
 -87.63  41.88  181.0, 0  6  15  1 2024,    287.6397,     18.9505,    142.8782,      0.8109,    145.3144,      0.0257,  68499.5253,      3.4139,     10.5215,     33.3719,     41.4750,  287.6397,0.208408
 139.69  35.69   40.0, 0 10 135  5 2024,    269.0803,     12.5448,    154.2950,      0.4357,    530.1362,      0.4747,  73099.9858,      4.4795,     40.7796,      7.6438,      9.5820,  271.1819,0.221575
  28.05 -26.20 1753.0, 0  9  46  2 2024,    250.8858,      0.0850,    149.8255,      0.0612,    919.1819,      0.1378,  93917.4879,      2.3118,     55.0977,     21.0181,    117.1139,  250.8858,0.237811
  -0.13  51.51   11.0, 0 11 202  7 2024,    305.7048,     12.1365,    324.0938,      0.0445,    323.2303,      0.1437,  63821.2789,      1.9332,     77.0081,      4.8520,   -136.7369,  305.7107,0.193951
 151.21 -33.87   39.0, 0 15 105  4 2024,    298.6888,      1.7211,     70.4192,      0.3233,    200.2792,      0.7125,  95563.4235,      0.5245,     51.8485,     39.4438,     61.6228,  299.5689,0.198865
-112.07  33.45  331.0, 0 16 299 10 2024,    281.0914,     18.7276,    212.9772,      0.4727,    768.1424,      0.8879,  77741.4959,      4.5560,     28.1133,      7.9973,    172.9234,  281.1403,0.213608
 -46.63 -23.55  760.0, 0 12 355 12 2024,    265.9925,     16.1103,    288.9097,      0.7977,   1318.1488,      0.6762,  90986.5427,      1.1918,     44.8673,    -17.0808,    -67.2171,  269.5058,0.222915
  28.05 -26.20 1753.0, 0  9  46  2 2024,    320.6711,      7.1970,     31.0515,      0.5508,    716.0435,      0.3500,  88378.4286,      3.3683,     59.8229,    -17.1420,   -167.0005,  324.9064,0.178595
 -87.63  41.88  181.0, 0 11 202  7 2024,    267.1948,     16.2116,    135.3246,      0.2057,   1335.2817,      0.2663,  66091.5200,      2.1352,     46.7553,    -39.3418,    -10.0873,  273.7532,0.219517
 139.69  35.69   40.0, 0 14 228  8 2024,    285.2675,      5.6035,    328.2136,      0.0533,    321.2467,      0.7029, 100222.3490,      4.2284,     74.4879,    -22.8039,     29.5281,  286.3983,0.209401
 151.21 -33.87   39.0, 0  6  15  1 2024,    314.2353,     19.7467,    312.9028,      0.3039,   1174.5019,      0.8105,  85592.6616,      4.4743,     83.5703,      8.4513,      3.5829,  314.6610,0.186791
  -0.13  51.51   11.0, 0 16 299 10 2024,    248.2334,      3.8046,    265.7092,      0.2929,    798.3018,      0.9160,  73817.9889,      3.9665,     69.2361,     41.4740,     43.5994,  249.2230,0.239142
 151.21 -33.87   39.0, 0 15 105  4 2024,    249.7322,     14.8907,      7.6187,      0.0472,    396.1662,      0.1261,  97186.8122,      3.1269,     34.1219,     -2.4011,    120.8788,  252.4364,0.236571
 103.82   1.35   15.0, 0 13 172  6 2024,    262.8618,      5.1685,    140.1170,      0.5610,    865.4527,      0.7867,  74215.0928,      4.7889,      3.4063,     -9.8758,    -34.5304,  265.7925,0.225886
-122.00  37.50   25.0, 0 13 172  6 2024,    276.3108,     15.5411,    133.1394,      0.7409,    208.0503,      0.7525,  65527.8320,      3.6352,     71.9743,    -24.9744,   -169.2007,  276.3275,0.217458
  -0.13  51.51   11.0, 0 14 228  8 2024,    235.4857,     18.6273,    351.3646,      0.9496,    125.0116,      0.4274,  62137.3968,      2.9802,     86.4391,     -9.0817,     -8.1763,  235.7266,0.249939
 151.21 -33.87   39.0, 0 12  75  3 2024,    293.4502,     21.9404,    345.3053,      0.8608,    366.9630,      0.2572,  71186.5895,      2.5304,     79.0676,    -37.2546,     12.7593,  293.4502,0.203760
 139.69  35.69   40.0, 0 12 355 12 2024,    255.0195,     11.3946,    351.6937,      0.1156,   1219.6500,      0.9126,  77878.3954,      2.0236,     35.9173,    -31.5891,   -174.8678,  255.0195,0.234504
 151.21 -33.87   39.0, 0 13 172  6 2024,    294.7032,     19.3974,    254.2681,      0.8861,    523.7508,      0.0584,  66867.4356,      2.6837,      9.1268,     24.9089,   -176.5659,  296.8326,0.201054
 139.69  35.69   40.0, 0  6  15  1 2024,    293.3939,     17.4355,    154.8271,      0.2211,    210.2134,      0.4776,  60914.0295,      1.0717,     57.0930,    -44.9551,    -52.3273,  294.1383,0.203209
 -87.63  41.88  181.0, 0  8 325 11 2024,    246.1827,     17.2124,    278.7947,      0.0062,    520.3655,      0.9529,  86211.1292,      0.5220,     81.8427,     35.1256,    -85.5558,  246.4192,0.241385
  55.30  25.20    5.0, 0 10 135  5 2024,    306.2572,     22.6822,     38.4121,      0.3012,    460.8396,      0.1161,  97748.2774,      3.5670,     29.7269,     11.7402,   -110.1750,  308.7489,0.191521
  28.05 -26.20 1753.0, 0  8 325 11 2024,    244.6087,     11.3893,    232.4115,      0.4289,    571.2175,      0.8353,  63163.8099,      3.6049,      0.3054,    -30.1196,     82.3350,  245.1126,0.242430
  28.05 -26.20 1753.0, 0 13 172  6 2024,    266.5086,     12.4353,    342.7660,      0.6551,    583.2885,      0.3800,  63245.1575,      4.9204,     17.0808,    -16.5310,    -61.2795,  268.0422,0.224086
  28.05 -26.20 1753.0, 0 13 172  6 2024,    253.5280,     19.2471,     12.5230,      0.6746,   1154.9044,      0.9270,  73294.5186,      3.2233,     39.3370,     44.0133,     13.5368,  253.5505,0.235680
 -46.63 -23.55  760.0, 0 14 228  8 2024,    256.0379,      2.8472,    242.8130,      0.6553,   1307.4206,      0.6585,  88695.8098,      1.5446,      0.8183,    -13.3157,   -167.5198,  264.0070,0.227314
  -0.13  51.51   11.0, 0 10 135  5 2024,    251.4547,      1.8769,     35.0066,      0.8582,    405.1480,      0.9561,  92228.4923,      4.8248,     19.7732,    -16.3869,   -128.2376,  251.7876,0.237090
 -46.63 -23.55  760.0, 0  6  15  1 2024,    302.2025,      0.6247,     81.2845,      0.2873,    580.1719,      0.8455,  80037.8235,      4.9855,     65.2091,    -42.9821,     28.1824,  302.2025,0.196758
 103.82   1.35   15.0, 0 10 135  5 2024,    245.6545,     21.2599,    134.3508,      0.3116,   1058.3216,      0.4102,  66253.0819,      0.6246,      7.1776,     29.7798,    -74.2444,  250.9537,0.237757
 139.69  35.69   40.0, 0  9 266  9 2024,    286.3548,     15.5935,    157.4151,      0.8239,    398.0226,      0.3141,  70073.1709,      0.6757,     87.4953,     21.9411,    -70.2176,  289.4717,0.206943
-122.00  37.50   25.0, 0 16 299 10 2024,    298.4038,     20.1091,    154.9701,      0.0491,    469.0694,      0.3044,  70222.8021,      2.8654,     62.1655,    -24.7331,    140.1430,  298.9607,0.199351
 -46.63 -23.55  760.0, 0  8 325 11 2024,    251.2328,     16.4471,    181.7958,      0.3258,    676.1261,      0.9134,  76433.5549,      2.8614,     55.8479,    -42.5379,    -85.0381,  251.5788,0.237257
 -46.63 -23.55  760.0, 0 15 105  4 2024,    309.8740,      5.8418,     53.4546,      0.2718,    658.2294,      0.2446,  62498.0501,      2.8070,     17.5834,     -5.2908,   -107.0754,  313.3718,0.187823
  28.05 -26.20 1753.0, 0 13 172  6 2024,    318.0886,     18.2737,    117.3114,      0.5949,    113.0389,      0.3120,  69094.9975,      4.7875,     22.6678,    -33.5471,   -144.8511,  318.4754,0.183740
  55.30  25.20    5.0, 0 10 135  5 2024,    301.2050,      2.9406,    103.6065,      0.4288,    955.5907,      0.9893,  77173.2196,      1.7380,     70.7836,     37.9845,    147.1818,  301.2053,0.197556
  55.30  25.20    5.0, 0  9 266  9 2024,    291.6715,     11.2889,    352.5341,      0.3098,    824.1495,      0.2171,  60504.7185,      3.6317,     10.9288,    -35.7336,    -36.0057,  296.2210,0.201543
  28.05 -26.20 1753.0, 0  9  46  2 2024,    322.8332,      9.2281,    311.3607,      0.0567,    976.8136,      0.8461,  61855.1407,      3.8952,     35.1166,     21.3220,    -79.3553,  324.7233,0.178741
  55.30  25.20    5.0, 0 13 172  6 2024,    282.2897,     23.6932,    125.3676,      0.2707,    189.6260,      0.6707,  67921.3731,      3.9712,     52.7424,     11.5316,    125.3010,  282.5583,0.212473
-112.07  33.45  331.0, 0 12 355 12 2024,    282.7574,     21.6407,    119.0952,      0.2575,    842.8501,      0.2204,  85846.3889,      3.6564,      8.1345,    -12.8545,     46.9310,  285.3556,0.210236
  55.30  25.20    5.0, 0  6  15  1 2024,    257.5219,     24.5421,     11.9352,      0.1221,    121.0926,      0.6025,  82314.8244,      2.5297,     49.0376,    -25.6412,    -37.0030,  257.6843,0.232373
 139.69  35.69   40.0, 0 13 172  6 2024,    279.0932,     24.5419,     81.6869,      0.1112,    369.3128,      0.0873,  82754.4635,      2.0695,     10.3443,    -37.1809,     65.1538,  280.9005,0.213800
 139.69  35.69   40.0, 0 16 299 10 2024,    290.1002,     18.9941,     75.7823,      0.7730,    463.2767,      0.7008,  99763.0459,      4.4201,     62.1064,     12.2810,    115.7681,  290.7115,0.205951
  -0.13  51.51   11.0, 0  9 266  9 2024,    286.1222,     22.6723,    324.1740,      0.7558,   1186.2109,      0.0157,  73596.5525,      4.9662,     85.6105,     -3.4320,   -144.5110,  286.1222,0.209622
 139.69  35.69   40.0, 0  6  15  1 2024,    281.7891,      7.2722,    214.8470,      0.2638,   1236.2022,      0.6091,  78106.0845,      1.7040,     12.0166,    -22.5724,     55.5564,  281.7891,0.213089
  28.05 -26.20 1753.0, 0 11 202  7 2024,    245.8472,     23.3430,    315.6158,      0.8393,   1251.7675,      0.8619,  75475.8382,      1.8649,     14.9031,    -38.5491,     86.0938,  246.3927,0.241406
 103.82   1.35   15.0, 0  9 266  9 2024,    288.7924,     14.7742,    316.2003,      0.1785,    802.9225,      0.3347,  81119.9972,      3.2143,     88.5394,     29.3618,   -121.1882,  291.3971,0.205402
  28.05 -26.20 1753.0, 0 14 228  8 2024,    321.6575,      3.7397,    145.2631,      0.4632,    566.9088,      0.6537,  67964.0506,      2.7604,     15.2547,    -10.5989,    107.7334,  325.2135,0.178349
 -87.63  41.88  181.0, 0 13 172  6 2024,    297.0325,      3.8030,     98.4900,      0.2060,    655.6724,      0.2836,  73925.4870,      0.5563,     35.8532,    -25.1939,     79.4381,  308.5335,0.191693
 103.82   1.35   15.0, 0 14 228  8 2024,    287.0083,      0.3618,    118.3721,      0.9592,    859.0210,      0.8123,  97131.1230,      3.4565,     68.2044,     44.7996,    -10.1686,  287.1589,0.208793
-122.00  37.50   25.0, 0 11 202  7 2024,    269.5957,     11.3210,     65.4737,      0.4926,    302.1761,      0.8571,  81397.3350,      2.2718,     54.2132,     -2.4177,    -57.5878,  270.0410,0.222487
  -0.13  51.51   11.0, 0 10 135  5 2024,    240.0418,      9.3836,    133.2683,      0.0353,   1217.0513,      0.5653,  67853.3354,      2.6740,     57.4014,     22.7869,     -3.5569,  245.0956,0.242444
 103.82   1.35   15.0, 0  9 266  9 2024,    287.8512,      6.4818,    130.3382,      0.9049,    452.7691,      0.0563,  76116.1099,      3.5990,     82.7912,    -34.8736,   -150.4867,  290.2487,0.206321
 139.69  35.69   40.0, 0  6  15  1 2024,    321.1371,      4.3719,    324.4973,      0.5640,    461.0361,      0.1472,  82786.5711,      1.4162,      3.0854,     20.8312,    163.4114,  321.1371,0.181610
 139.69  35.69   40.0, 0  8 325 11 2024,    298.1941,     21.2824,    246.4584,      0.2610,    238.8167,      0.1100,  73566.0182,      4.0161,     24.0280,     -8.9990,    113.7025,  298.1941,0.199965
  28.05 -26.20 1753.0, 0 10 135  5 2024,    302.7587,      4.6985,    300.7501,      0.2653,   1351.9013,      0.2555,  70422.3999,      3.2661,      0.6589,     14.8538,    -48.5482,  314.5953,0.186844
-122.00  37.50   25.0, 0 11 202  7 2024,    284.6423,     13.2558,     33.1846,      0.4975,    689.7853,      0.8048,  74363.7800,      0.5229,     89.5045,    -35.1867,    -17.5260,  285.2887,0.210289
  28.05 -26.20 1753.0, 0  8 325 11 2024,    269.8700,     16.2690,    157.9403,      0.5779,    241.0514,      0.3693,  65855.3466,      4.0764,     27.7578,     23.7853,    -71.5066,  270.8897,0.221808
 -46.63 -23.55  760.0, 0  8 325 11 2024,    291.2676,      4.3251,    253.4316,      0.1346,    663.5193,      0.2829,  67021.0012,      1.2103,     32.9289,     12.9999,    -11.2528,  298.8517,0.199439
 139.69  35.69   40.0, 0 10 135  5 2024,    243.4900,     20.4052,    359.2418,      0.1826,   1149.6599,      0.9677,  67815.7538,      1.1308,     49.9101,    -15.5877,    135.9556,  243.5532,0.243677
-112.07  33.45  331.0, 0 10 135  5 2024,    270.0763,     20.3360,    265.7981,      0.7488,    835.6122,      0.3964,  78165.1018,      1.1638,     43.1436,     24.8425,     85.7675,  271.5388,0.221289
  -0.13  51.51   11.0, 0 12  75  3 2024,    247.7421,     19.2026,    161.8527,      0.2027,    712.4728,      0.9505,  95784.9119,      4.0382,     12.6379,     20.3057,     58.1607,  247.8960,0.240203
 103.82   1.35   15.0, 0 10 135  5 2024,    274.4384,      0.4599,    326.9157,      0.1823,     15.9956,      0.4167,  82257.3332,      1.4613,     25.8496,     20.0501,     63.1748,  274.5872,0.218850
 151.21 -33.87   39.0, 0 10 135  5 2024,    264.0590,     20.5750,    359.9121,      0.9113,    511.9748,      0.7843,  98800.9186,      3.6870,     29.2876,     43.7812,    124.8056,  264.2979,0.227082
  28.05 -26.20 1753.0, 0 12 355 12 2024,    307.6805,      2.4895,    204.9034,      0.4239,    227.4508,      0.5722,  73663.7988,      2.9106,     20.0359,     20.0746,    142.1288,  309.9310,0.190575
 151.21 -33.87   39.0, 0 12  75  3 2024,    260.4811,      7.7572,    301.6127,      0.3557,    613.1407,      0.2452,  72977.6451,      3.6898,     46.0670,     -0.2181,     -4.1510,  261.9510,0.228959
